Site ID,Screening Flag,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit,% Moisture,AirNET Background Exclusion Flag,Analysis Date,Analysis Deferred,Analysis Lot ID,Analysis Run #,Analysis Subcontracted,Analysis Suite Code,Analysis Time,Analysis Type Code,Analytical Group Name,Background Comparison Class Code,Basis,Best Value,Best Value Status Code,Blank Correction,Calibration Reference ID,Composite,Composite Description,Composite Field Sample ID,Composite Type Code,Confidential,Count Duration,Count Duration Units,Critical Level (Lc),Data Steward Code,Dilution Factor,Easting,Error/Uncertainty,Estimated Detection Limit,Excavated,Expected Value,Field Filtered,Field Preparation Code,Field Sample Record Source ID,Field Sample Result Record #,Field Sample Result Record Source ID,Final Leachate pH,Full Width Half Max (FWHM),Holding Time Release Date,Initial Leachate Amount,Initial Leachate Amount Units,Initial Leachate pH,Initial Prep Amount,Initial Prep Amount Units,Instrument Detection Limit,Instrument ID,Intellus Holding Flag,Intellus Release Date,Lab Blank Sample ID,Lab Detection Limit,Lab ID,Lab Parameter Name,Lab QC Reporting Option,Lab Receipt Date,Lab Report Approved by,Lab Report Date,Lab Reporting Limit Type,Lab Result,Lab Sample ID,Lab Uncertainty,Lab Units,Last Modified Date,Leachate Extraction Fluid,Leachate Lot ID,Leachate Volume,Leachate Volume Units,Leached,Leached Date,Leached Time,Leaching Method,Location Alias,Manually Validated By,Manually Validated Date,Method Category,Method Detection Limit,Minimum Detectable Activity,Northing,Original Lab Result,Parameter Category,Parameter Code,Parameter List Modified,Phase,Port Sequence #,Preparation Basis,Preparation Date,Preparation Method,Preparation Time,Primary or Confirmatory,Project #,PRS ID,QC Batch Sequence #,Quarter,Raw Lab Result,Raw Lab Result Units,Redox Conditions Qualifier,Redox Conditions Release Date,Reducing Conditions Holding Time Flag,Released for Analysis Date,Report Estimated Detection Limit,Report Instrument Detection Limit,Report Method Detection Limit,Report Minimum Detectable Activity,Report Uncertainty,Result Type,Retention Time,Round #,Rush Turnaround Time,Sample Delivery Group (SDG),Sample Depth Units,Sample End Depth,Sample Name,Sample Prep Lot ID,Sample QC Status Code,Sample Requestor,Sample Result Comments,Sample Retrieval Date,Sample Retrieval Time,Sample Start Depth,Samplers,Sampling Company,Sampling Event,Sampling Event End Date,Sampling Event End Time,Sampling Method,Sampling Plan ID,Sampling Program,Source Filename,Standard Reference Material,Subcontracted Lab ID,Task,Third Party Landowner Holding Time Flag,Unadjusted Lab Report Limit,Unadjusted Method Detection Limit,Uncertainty Type Code,Unknown Port,Uploaded Date,Usable,Validated by,Validated Date,Validation Level Code,Validation Qualifier,Validation Reason Codes,Validation Set Type Code,Validation Status Code,Vintage Code,Visual Inspection,Voided Sample Reason Code,Web Publish Date,Work Order #,WTR Source Flow
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Ethylperfluoro-1-octanesulfonamide[N-]","1.33","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","4.00","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951578",,,,,,,,,,,,,,"1205792823","4.00","GELC","N-ethylperfluoro-1-octanesulfonamide (N-EtFOSA)","Standard","07-10-2024",,"08-06-2024",,"1.33","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","1.33",,"1773922.43000000","1.33","ORGANIC","4151-50-2",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"1.33",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Perfluorononanesulfonic acid","1.29","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","3.85","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951579",,,,,,,,,,,,,,"1205792823","3.85","GELC","Perfluorononane sulfonic acid (PFNS)","Standard","07-10-2024",,"08-06-2024",,"1.29","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","1.29",,"1773922.43000000","1.29","ORGANIC","68259-12-1",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"1.29",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Perfluorotridecanoic acid","1.33","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","4.00","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951580",,,,,,,,,,,,,,"1205792823","4.00","GELC","Perfluorotridecanoic acid (PFTrDA)","Standard","07-10-2024",,"08-06-2024",,"1.33","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","1.33",,"1773922.43000000","1.33","ORGANIC","72629-94-8",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"1.33",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Perfluoro-1-octanesulfonamide","1.33","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","4.00","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951581",,,,,,,,,,,,,,"1205792823","4.00","GELC","Perfluorooctanesulfonamide (PFOSA)","Standard","07-10-2024",,"08-06-2024",,"1.33","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","1.33",,"1773922.43000000","1.33","ORGANIC","754-91-6",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"1.33",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","4.99","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","15.0","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951582",,,,,,,,,,,,,,"1205792823","15.0","GELC","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","Standard","07-10-2024",,"08-06-2024",,"4.99","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","4.99",,"1773922.43000000","4.99","ORGANIC","756426-58-1",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"4.99",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","1H, 1H, 2H, 2H-Perfluorohexanesulfonic acid","5.00","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","15.0","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951583",,,,,,,,,,,,,,"1205792823","15.0","GELC","1H, 1H, 2H, 2H-Perfluorohexane sulfonic acid (4:2 FTS)","Standard","07-10-2024",,"08-06-2024",,"5.00","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","5.00",,"1773922.43000000","5.00","ORGANIC","757124-72-4",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"5.00",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","5.04","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","15.1","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951584",,,,,,,,,,,,,,"1205792823","15.1","GELC","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","Standard","07-10-2024",,"08-06-2024",,"5.04","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","5.04",,"1773922.43000000","5.04","ORGANIC","763051-92-9",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"5.04",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Perfluorododecanesulfonic acid","1.29","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","3.88","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951585",,,,,,,,,,,,,,"1205792823","3.88","GELC","Perfluorododecane sulfonic acid (PFDoS)","Standard","07-10-2024",,"08-06-2024",,"1.29","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","1.29",,"1773922.43000000","1.29","ORGANIC","79780-39-5",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"1.29",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","3-Perfluoroheptyl propanoic acid","26.7","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","80.0","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951586",,,,,,,,,,,,,,"1205792823","80.0","GELC","3-Perfluoroheptyl propanoic acid (FHpPA)","Standard","07-10-2024",,"08-06-2024",,"26.7","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","26.7",,"1773922.43000000","26.7","ORGANIC","812-70-4",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"26.7",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","Perfluoro-4-methoxybutanoic acid","2.67","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","8.00","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951587",,,,,,,,,,,,,,"1205792823","8.00","GELC","Perfluoro-4-methoxybutanic acid (PFMOBA)","Standard","07-10-2024",,"08-06-2024",,"2.67","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","2.67",,"1773922.43000000","2.67","ORGANIC","863090-89-5",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"2.67",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","3-Perfluoropentyl propanoic acid","2.67","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","80.0","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951588",,,,,,,,,,,,,,"1205792823","80.0","GELC","3-Perfluoropentyl propanoic acid (FPePA)","Standard","07-10-2024",,"08-06-2024",,"2.67","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","2.67",,"1773922.43000000","2.67","ORGANIC","914637-49-3",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"2.67",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322935","Sandia left fork at Asph Plant","07-01-2024","4,8-Dioxa-3H-perfluorononanoic Acid","5.04","ng/L","U","N","W","REG","WT","17:44","COMP","35.875414000000","-106.318515900000","N"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts 361","W","N3B-2024-3824","EPA:1633","15.1","100",,"07-25-2024","Y","2642460",,,,"12:25","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17951589",,,,,,,,,,,,,,"1205792823","15.1","GELC","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","Standard","07-10-2024",,"08-06-2024",,"5.04","674633028",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122","markp","12-18-2024 09:01:05","LCMS/MS","5.04",,"1773922.43000000","5.04","ORGANIC","919005-14-4",,,,,"07-18-2024","EPA:1633","09:08",,"N3B",,,,"0.000","ng/L",,,,,,,"5.04",,,"TRG","NA",,"N","674633",,,,"2642459",,,,"07-03-2024","09:50",,,,"LAP 6",,,"APS","16096","ASER-Watershed","N3B-2024-3824.txt",,,,,,,,,"08-07-2024 08:18:47","Y","hwestbrook","08-07-2024 00:00:00","V3","U","U_LAB",,"VAL",,,,"08-07-2024","LAP-106672",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","4,8-Dioxa-3H-perfluorononanoic Acid","25.2","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","75.6","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907668",,,,,,,,,,,,,,"1205785899","75.6","GELC","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","Standard","07-03-2024",,"07-31-2024",,"25.2","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","25.2",,"1773922.43000000","25.2","ORGANIC","919005-14-4",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"25.2",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","3-Perfluoropentyl propanoic acid","13.3","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","400","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907667",,,,,,,,,,,,,,"1205785899","400","GELC","3-Perfluoropentyl propanoic acid (FPePA)","Standard","07-03-2024",,"07-31-2024",,"13.3","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","13.3",,"1773922.43000000","13.3","ORGANIC","914637-49-3",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"13.3",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","Perfluoro-4-methoxybutanoic acid","13.3","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","40.0","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907666",,,,,,,,,,,,,,"1205785899","40.0","GELC","Perfluoro-4-methoxybutanic acid (PFMOBA)","Standard","07-03-2024",,"07-31-2024",,"13.3","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","13.3",,"1773922.43000000","13.3","ORGANIC","863090-89-5",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"13.3",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","3-Perfluoroheptyl propanoic acid","133","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","400","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907665",,,,,,,,,,,,,,"1205785899","400","GELC","3-Perfluoroheptyl propanoic acid (FHpPA)","Standard","07-03-2024",,"07-31-2024",,"133","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","133",,"1773922.43000000","133","ORGANIC","812-70-4",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"133",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","Perfluorododecanesulfonic acid","6.47","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","19.4","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907664",,,,,,,,,,,,,,"1205785899","19.4","GELC","Perfluorododecane sulfonic acid (PFDoS)","Standard","07-03-2024",,"07-31-2024",,"6.47","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","6.47",,"1773922.43000000","6.47","ORGANIC","79780-39-5",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"6.47",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","25.2","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","75.6","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907663",,,,,,,,,,,,,,"1205785899","75.6","GELC","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","Standard","07-03-2024",,"07-31-2024",,"25.2","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","25.2",,"1773922.43000000","25.2","ORGANIC","763051-92-9",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"25.2",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
"N3B","N","WT_LAP-24-322934","Sandia left fork at Asph Plant","06-29-2024","1H, 1H, 2H, 2H-Perfluorohexanesulfonic acid","25.0","ng/L","U","N","W","REG","WT","18:04","COMP","35.875414000000","-106.318515900000","N"," Counts: 360","W","N3B-2024-3753","EPA:1633","75.0","100",,"07-18-2024","Y","2638985",,,,"18:59","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1620119.01000000",,,"N",,,"UF",,"17907662",,,,,,,,,,,,,,"1205785899","75.0","GELC","1H, 1H, 2H, 2H-Perfluorohexane sulfonic acid (4:2 FTS)","Standard","07-03-2024",,"07-31-2024",,"25.0","673969020",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E122",,,"LCMS/MS","25.0",,"1773922.43000000","25.0","ORGANIC","757124-72-4",,,,,"07-11-2024","EPA:1633","16:57",,"N3B",,,,"0.000","ng/L",,,,,,,"25.0",,,"TRG","NA",,"N","673969",,,,"2638979",,,,"07-01-2024","12:08",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-3753.txt",,,,,,,,,"07-31-2024 13:20:14","Y","markp","07-31-2024 12:47:00","V2","U","U_LAB",,"VAL",,,,"07-31-2024","LAP-106581",
